Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
7373.0,4854.0,Pizza Hut Delivery,1.0,New Delhi,"49 & 50, Ground Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.2963154,28.5926711,"Italian, Pizza, Fast Food",800.0,Indian Rupees(Rs.),unknown,Yes,noise,No,1.548408452282012,2.7,Orange,Average,87.0
7374.0,306178.0,random,1.0,New Delhi,unknown,nan,nan,77.2963765,51.18777826026242,"North Indian, Chinese, Continental",1400.0,Indian Rupees(Rs.),Yes,No,No,No,3.0,3.3,Orange,Average,3688.6213536048526
4101.901563311259,310538.0,Aap Ki Rasoi Ghar,1.0,New Delhi,nan,Subhash Nagar,"Subhash Nagar, New Delhi",43.73716986910284,35.54570632064481,"North Indian, Fast Food",250.0,Indian Rupees(Rs.),random,No,No,No,1.0,3.0,Orange,Average,6.0
7376.0,305579.0,Aggarwal Sweet & Pastry,1.0,New Delhi,"Main Road, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1113233,28.6341298,"Mithai, Chinese",100.0,Indian Rupees(Rs.),No,No,No,random,2.3480226463772027,2.8,Orange,Average,5.0
7377.0,17977785.0,Craving,106.83463096195757,New Delhi,"11/47, Shop 6, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1217748,28.6370077,noise,600.0,Indian Rupees(Rs.),No,No,No,random,2.0,0.5854345947955678,Orange,Average,10.0
7378.0,18037814.0,random,106.6176357283317,unknown,random,Subhash Nagar,"Subhash Nagar, New Delhi",77.1017824,28.6375856,South Indian,200.0,nan,No,No,No,noise,3.541915222418356,3.0,Orange,unknown,4.0
5588.095074954372,18472638.0,unknown,116.10313862984401,New Delhi,"7/155, Shop 3, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1184112,-22.335514843647598,"Fast Food, Italian",400.0,Indian Rupees(Rs.),unknown,No,No,No,1.0,2.6598394754765358,Orange,Average,10.0
7380.0,18168154.0,Jolly Tandoori Zaika,1.0,New Delhi,"93 A, Minakshi Garden, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1057254,28.6400959,"North Indian, Chinese",400.0,Indian Rupees(Rs.),No,unknown,No,No,1.0,3.2,noise,nan,6650.689392008743
7381.0,18424579.0,random,1.0,unknown,"Shop 1, 40A/1, Ashok Nagar, Near, Subhash Nagar, New Delhi",Subhash Nagar,nan,77.0998378,28.6359711,noise,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.3,Orange,Average,16.0
7382.0,305552.0,noise,1.0,New Delhi,"J-8, Main Road, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1132628,28.6341385,noise,150.0,Indian Rupees(Rs.),random,random,No,No,3.1823963723167576,3.0,nan,noise,5.0
7383.0,302004.0,Nishtha,1.0,New Delhi,"11/76, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1209657,28.6370195,"Street Food, Chinese",250.0,random,No,No,No,No,1.0,1.5240411627440231,noise,Average,21.0
7384.0,18386266.0,P2 Tandoori Momos Station,1.0,New Delhi,"60/4 8 Block, Main Market, Sani Bazar Road, Subhash Nagar, New Delhi",unknown,"Subhash Nagar, New Delhi",-49.91204483505736,-7.09840194950764,unknown,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.318902390764481,Orange,Average,10.0
7385.0,18272352.0,Punjabi's Veg Grill,1.0,New Delhi,nan,Subhash Nagar,"Subhash Nagar, New Delhi",77.1200642,28.637074,North Indian,350.0,Indian Rupees(Rs.),nan,No,No,No,3.868878106949327,2.584317915014587,Orange,Average,7.0
7386.0,300560.0,Sethi's The Cake Shop,1.0,New Delhi,"14/2, Ashok Nagar, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1049848,28.6372567,"Bakery, Fast Food",150.0,Indian Rupees(Rs.),No,noise,No,No,1.0,2.8,noise,Average,16.0
7387.0,1670506.1492832836,Soya Grill,1.0,New Delhi,"WZ 189, Mukherjee Park, Punjabi Market, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",75.50348147804371,32.88744778668294,"North Indian, Chinese",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,random,Average,4.0
7388.0,17492396.06565493,noise,1.0,New Delhi,"Shop 94, Block J, Beri Wala Bagh, Near Sarvodya Bal Vidyalaya, Subhash Nagar, New Delhi",nan,"Subhash Nagar, New Delhi",77.1137736,28.6341779,"North Indian, Fast Food",300.0,random,No,No,No,No,1.0,3.3,Orange,random,15.0
7389.0,301836.0,Vaishno Bhojnalaya,1.0,New Delhi,unknown,Subhash Nagar,"Subhash Nagar, New Delhi",77.1104921,55.22363501783536,North Indian,150.0,random,No,No,No,nan,1.0,3.1,Orange,random,10.0
7390.0,306012.0,Valentine Coffee Bar,19.05520918058718,New Delhi,"Ground Floor, Meenakshi Garden, Metro Station, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1053224,28.6401715,"Beverages, Fast Food",400.0,unknown,nan,No,No,No,1.0,2.9,Orange,Average,8.0
7391.0,312023.0,nan,1.0,New Delhi,"Shop 3, Subhash Nagar Bike Market, Ajanta Cinema, Ajay Enclave, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1076479,-15.021438359280399,"North Indian, Mughlai",600.0,Indian Rupees(Rs.),No,No,No,nan,1.6772139799138994,4.261063891679838,Orange,Average,65.57363490191798
7392.0,18430898.0,13 Cafe,1.0,New Delhi,"4/175, Subhash Nagar, New Delhi",Subhash Nagar,random,77.1126948,54.41194997440206,Cafe,500.0,Indian Rupees(Rs.),No,No,No,No,2.0,0.0,White,Not rated,0.0
3581.9954949256976,305570.0,noise,1.0,New Delhi,"Main Road, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1111664,8.986495913334721,Mithai,100.0,Indian Rupees(Rs.),No,No,No,No,1.5393617901636292,0.0,White,Not rated,4276.802085395036
7394.0,18447292.0,Babu Meat Wala,1.0,New Delhi,"Ground Floor, MCD Complex, Ashok Nagar, Subhash Nagar, New Delhi",unknown,nan,116.19179660564367,24.180864051996224,"Raw Meats, North Indian",350.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.055216558262638,White,Not rated,1.0
7395.0,18365986.0,Batra Chinese Food & Chaap,1.0,New Delhi,random,Subhash Nagar,"Subhash Nagar, New Delhi",77.111493,28.6341831,Chinese,250.0,Indian Rupees(Rs.),No,random,No,No,1.0,0.0,White,Not rated,5909.4328257312745
7396.0,18441532.0,Celebration Family Restaurant,1.0,New Delhi,"E-63, Near Sheetla Mata Mandir, Opposite Punjab Sindh Bank, Subhash Nagar, New Delhi",Subhash Nagar,nan,-22.774604933878095,0.0,"North Indian, Chinese",800.0,Indian Rupees(Rs.),Yes,No,No,No,2.0,0.0,White,Not rated,0.0
7397.0,18492045.0,Ching Chinese,25.92529377227882,New Delhi,noise,Subhash Nagar,"Subhash Nagar, New Delhi",77.113421,28.6380416,random,400.0,Indian Rupees(Rs.),noise,No,unknown,random,1.0,3.128254091307159,White,Not rated,0.0
8428.736199040382,18352176.0,Choices An Absolute BBQ,187.48940442251003,New Delhi,"D-90, Fateh Nagar, Near Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",-151.39585502698463,28.634166,North Indian,359911.33624946955,Indian Rupees(Rs.),No,No,No,No,2.793487206588306,3.8157830905911,White,Not rated,3.0
7399.0,18451605.0,Delhi-27,1.0,New Delhi,noise,nan,"Subhash Nagar, New Delhi",120.93027862546256,28.6357662,"Chinese, South Indian",250.0,Indian Rupees(Rs.),No,noise,noise,No,1.0,0.0,White,noise,0.0
7400.0,18455549.0,Desi Kukkad,1.0,New Delhi,"J-72/73 Milap Market, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1126948,-38.18861982355223,nan,300.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,unknown,0.0
9117.547409243894,18063318.628212698,Freezy,1.0,New Delhi,random,Subhash Nagar,"Subhash Nagar, New Delhi",77.1184103,28.6351694,Ice Cream,478746.51778577693,Indian Rupees(Rs.),No,No,No,nan,1.0,0.0,White,Not rated,0.0
7402.0,18491264.0,Gourmet Bistro,1.0,random,noise,Subhash Nagar,"Subhash Nagar, New Delhi",77.124247,28.6368424,"Cafe, Fast Food, Bakery",500.0,Indian Rupees(Rs.),No,No,No,No,3.3108905063628047,0.0,nan,Not rated,1.0
7403.0,4430106.407794548,Jiya Amritsari Naan,1.0,New Delhi,"Subhash Nagar, New Delhi",Subhash Nagar,nan,-133.50924968612657,28.634274,North Indian,200.0,Indian Rupees(Rs.),random,No,No,nan,1.0,0.0,White,Not rated,0.0
7404.0,13215065.29816504,Kedgy Bite,1.6591698505694392,New Delhi,"Under Metro Station Subash Nagar, Subhash Nagar, New Delhi",Subhash Nagar,unknown,77.105132,0.7027826430333235,Fast Food,10554.90408952071,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
7405.0,18472660.0,Khera's Foodie Corner,1.0,New Delhi,"5/186, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",0.0,0.0,"Chinese, North Indian",150.0,random,No,No,No,No,1.0,0.0,nan,Not rated,0.0
7406.0,310255.0,Lajwab Pastry Palace,1.0,nan,noise,Subhash Nagar,noise,166.64724495711891,28.634155,Bakery,100.0,Indian Rupees(Rs.),No,No,No,No,3.8352454915860785,0.0,White,Not rated,1.0
7407.0,18366008.0,Madan Sweets & Bakers,1.0,New Delhi,"8/1, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1181788,28.6360349,Mithai,692506.9903820147,Indian Rupees(Rs.),No,No,No,No,1.396424722325068,0.0,White,Not rated,0.0
4308.872769488896,18462257.0,Momo's King,1.0,New Delhi,"Shop 1, Coal Depot, Ashok Nagar, Near Tilak Nagar Police Station, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",0.0,0.0,unknown,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
7409.0,18312627.0,New Pishori Chicken Kabab,1.0,New Delhi,nan,Subhash Nagar,"Subhash Nagar, New Delhi",77.1135938,28.6342502,Fast Food,300.0,Indian Rupees(Rs.),nan,No,No,No,1.0,0.0,White,nan,0.0
7410.0,18492103.0,unknown,1.0,nan,"4/192, Corner Shop 1, Subhash Nagar, New Delhi",random,"Subhash Nagar, New Delhi",-50.7122003380245,28.6369833,unknown,249758.16292553477,Indian Rupees(Rs.),No,No,nan,No,2.0,0.0,random,noise,0.0
9403.13900623974,18431145.0,Radha Swami Chaat Bhandar,1.0,New Delhi,unknown,nan,"Subhash Nagar, New Delhi",77.1055921,28.6392123,Street Food,312348.98403516837,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1396.6293216217953
7412.0,18430909.0,random,1.0,New Delhi,"WZ 96, Meenakshi Garden, Subhash Nagar, New Delhi",Subhash Nagar,noise,77.1055022,28.640368,North Indian,100.0,Indian Rupees(Rs.),No,random,unknown,No,1.0,1.150033659339729,noise,Not rated,4283.739279128282
3437.287238640602,18198821.0,Ram Ji Snacks & Food Corner,122.58160127837681,nan,"8/1, Subhash Nagar, New Delhi",Subhash Nagar,nan,77.1183778,28.636237,Street Food,100.0,Indian Rupees(Rs.),No,noise,No,No,1.7788652355662036,0.0,White,Not rated,6161.22333759284
7414.0,18430905.0,Ram Ram Ji Kachori Bhandar,1.0,random,"WZ 10, Tihar Village, Main Road, Subhash Nagar, New Delhi",Subhash Nagar,unknown,77.1079298,32.0535628439569,Street Food,50.0,Indian Rupees(Rs.),No,No,No,No,1.913703495831391,0.0,White,Not rated,0.0
7415.0,18430907.0,Rana's Food Corner,179.9968979822778,New Delhi,"23/337, Opposite Sehgal Properties, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1090147,28.6350391,North Indian,200.0,Indian Rupees(Rs.),No,No,noise,No,1.0,0.0,White,Not rated,0.0
7416.0,18451597.0,random,1.0,New Delhi,"11/48, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",-66.88737154386898,28.637075,"Raw Meats, Fast Food",538033.8126010253,random,No,No,No,No,1.0,0.0,White,random,0.0
4119.750956137776,17989089.0,unknown,1.0,New Delhi,"6/28, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1135039,28.6380035,Fast Food,150.0,Indian Rupees(Rs.),random,noise,random,No,1.0,0.0,White,Not rated,1.0
952.3065717677513,18492057.0,Shree Raja Ram,1.0,New Delhi,"WZ 56, Meenakshi Garden, Subhash Nagar, New Delhi",Subhash Nagar,noise,77.1055523,28.6398129,Fast Food,445460.1223111132,Indian Rupees(Rs.),No,nan,No,No,1.0,0.0,White,Not rated,0.0
7419.0,17989093.0,South Indian Hut,1.0,New Delhi,"10 Block, Main Road, Near PNB ATM, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1205612,-16.29095109221573,South Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,2.0
7420.0,18429149.0,Special Moradabadi Chicken Corner,1.0,random,"WZ 47, Meenakshi Garden, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",84.72827087638169,28.6393914,Biryani,287063.36628845695,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,unknown,0.0
7421.0,18366006.0,Standard Pastry Shop,1.0,New Delhi,"5/35, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1122453,28.6368971,"Bakery, Fast Food",200.0,Indian Rupees(Rs.),unknown,Yes,No,No,1.0,0.0,White,Not rated,2.0
7422.0,305567.0,Sushil Punjabi Vaishno Dhaba,1.0,noise,"Ajanta Market, Main Raod, Ajay Enclave, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1077234,0.2596642951221426,North Indian,150.0,nan,nan,No,nan,No,1.0,0.0,unknown,Not rated,0.0
337.02098538179683,18455551.0,Variety of Shawarmas,71.5277902792784,New Delhi,"5/1, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1128304,28.6382092,Fast Food,150.0,Indian Rupees(Rs.),No,No,nan,No,1.0,4.174707092339917,White,Not rated,0.0
7424.0,2963900.037909287,Vrindavan Sweets,134.76886297572398,New Delhi,"A1, WZ 9, Opposite Chhatri Wala Park, Main Road, Subhash Nagar, New Delhi",nan,nan,77.1078398,28.6361147,"South Indian, Street Food, Mithai",300.0,Indian Rupees(Rs.),No,noise,No,No,1.3111446522350976,0.0,White,Not rated,0.0
3807.394721838528,18365385.0,Flirty Momo's,1.0,New Delhi,"Shop 30, Main Market, Subhash Nagar, New Delhi",unknown,"Subhash Nagar, New Delhi",77.1180859,5.377858965010667,noise,350.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.4,noise,Poor,26.0
7426.0,586.0,Nathu's Sweets,1.0,New Delhi,"2, Main Market, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",77.2409086,28.60252,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600.0,Indian Rupees(Rs.),No,Yes,No,unknown,2.0,3.3,Orange,random,173.0
7488.436163558792,3403.0,Basil & Thyme,1.0,nan,"28, Sunder Nagar Market, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",77.241099,28.6014758,"Continental, European",2200.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,0.03805511009816645,Yellow,Good,64.82521456260208
7428.0,2902.0,Kamal's,1.0,New Delhi,"K-1, Sunder Nagar Market, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",77.2406505,28.6023444,North Indian,467967.530255011,Indian Rupees(Rs.),No,No,No,No,2.0,2.3882824875721136,noise,noise,286.0
7429.0,308628.0,noise,138.9748656918038,New Delhi,"126, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",6.122167163587733,-2.6230544780777194,random,700.0,Indian Rupees(Rs.),No,No,unknown,No,2.0,3.6,Yellow,Good,2384.470571179615
7430.0,18466399.0,ATM Bistro,1.0,New Delhi,"21, Main Market, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",97.4793829607504,28.601877,European,1000.0,unknown,nan,No,No,No,3.1242244652664297,0.0,White,Not rated,3.0
7431.0,18157416.0,Masala House,1.0,New Delhi,"4, Sunder Nagar, New Delhi Delhi NCR, Sunder Nagar",Sunder Nagar,"Sunder Nagar, New Delhi",77.241099,28.6026409,unknown,1800.0,Indian Rupees(Rs.),Yes,random,nan,No,3.0,4.0,Green,Very Good,169.0
7432.0,16715072.460341705,Number 8,1.0,New Delhi,"8, Sunder Nagar Market, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",77.2411888,28.6024702,"Continental, North Indian, European, Asian",2200.0,Indian Rupees(Rs.),No,No,No,nan,4.0,3.876108497784202,Green,noise,165.0
7433.0,18384123.0,Keventers,1.0,New Delhi,"FC 2, Arrival, Terminal 1C, Aerocity, New Delhi","T3 Domestic Arrival, Aerocity","T3 Domestic Arrival, Aerocity, New Delhi",77.120791,28.564288,Beverages,172546.42605239266,Indian Rupees(Rs.),random,No,No,No,1.0,3.2,Orange,Average,6.0
7434.0,2060089.7832210958,unknown,117.76144527210387,noise,"Ground Floor, Pacific Mall, Tagore Garden, New Delhi",unknown,"Tagore Garden, New Delhi",-35.74041297236522,9.97528065117642,Fast Food,788173.5103442366,random,No,noise,No,No,1.0,3.2,Orange,Average,24.0
604.602471266243,18251318.0,Chennai X-Press,1.0,New Delhi,"Shop 5, B-4, Shopping Centre, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1127414,55.63907295107586,Fast Food,200.0,Indian Rupees(Rs.),nan,No,noise,No,2.4937613516289923,4.087100053143704,Orange,Average,6.0
647.6577138423409,18303675.0,unknown,1.0,New Delhi,"E-35, Tagore Garden Extension, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",69.74557234041612,28.6491793,Chinese,250.0,Indian Rupees(Rs.),No,No,No,random,1.0,3.0,Orange,Average,5.0
7437.0,18245286.0,Da Pizza Pind,141.95135944682508,New Delhi,"198, Opposite Holy Child School Gate 2 , Shivaji Market, Tagore Garden Extension, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",-66.73889046343228,28.6510376,"Pizza, Italian",250.0,Indian Rupees(Rs.),nan,No,No,unknown,1.776136495714804,4.407589481002982,Orange,Average,36.0
7438.0,18414475.0,Faasos,1.0,New Delhi,noise,Tagore Garden,"Tagore Garden, New Delhi",77.1120745,28.6463287,"North Indian, Fast Food",77467.60533588723,Indian Rupees(Rs.),No,noise,No,No,1.1426424790026632,3.0,Orange,Average,4.0
7439.0,308814.0,Frontier,1.0,New Delhi,"B 14, Shopping Zone, Near Post Office, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",-85.08596227255119,28.6463908,Bakery,621272.1425285051,Indian Rupees(Rs.),No,No,No,No,1.0,2.9,Orange,Average,5.0
7440.0,308996.0,Gyan Di Hatti,1.0,New Delhi,"Main Shivaji College Road, Raghuvir Nagar, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1146413,28.6535887,North Indian,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.9,Orange,Average,5.0
7441.0,304583.0,Hot Stuff,1.0,New Delhi,"B Block, Shopping Centre, Tagore Garden, New Delhi",random,"Tagore Garden, New Delhi",77.1127855,28.6462371,"Chinese, Fast Food",657173.0691678234,Indian Rupees(Rs.),random,No,No,No,1.0,3.3,Orange,Average,14.0
7442.0,308080.0,KK Da Dhaba,1.0,New Delhi,"Near Metro Pillar 431, Main Najafgarh Road, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1147742,28.6452447,North Indian,20696.04647536103,Indian Rupees(Rs.),No,Yes,No,No,1.0,3.4,Orange,Average,8963.789782812415
6422.018645048376,18372669.0,Last Bencher's,1.0,New Delhi,"D-103, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1125497,28.6498944,nan,300.0,unknown,No,No,No,No,1.0,3.0,Orange,Average,6.0
7444.0,309305.0,Raj Bakers And Confectioners,1.0,New Delhi,"D 85, Shop 4, Mini Market, Near Holy Child School, Devki Nandan Marg, Tagore Garden Extension, Tagore Garden, New Delhi",Tagore Garden,nan,77.1124296,28.6499476,"Fast Food, Bakery",100.0,Indian Rupees(Rs.),No,random,No,No,1.0,3.0,Orange,Average,6.0
917.6423363249639,18292457.0,Taste Drive,1.0,random,"Pacific Mall, Near Kids Zone, Tagore Garden, New Delhi",random,"Tagore Garden, New Delhi",83.27999218067069,28.6418012,Fast Food,250.0,noise,No,No,No,No,2.120601957473236,3.4,Orange,Average,21.0
7446.0,973.0,The Kafilla,1.0,New Delhi,"WZ-93, Near Metro Pillar 427, Tatarpur, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1155932,-39.67687104133164,North Indian,600.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.0,Orange,Average,5.0
7447.0,18292469.0,Tibb's Frankie,1.0,random,"Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1064052,49.7300987511493,random,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,noise,Average,8.0
2196.2048816370375,18381626.0,noise,1.0,New Delhi,"3rd Floor, DE-82, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1099433,28.6490845,"North Indian, Continental, Lebanese",1200.0,noise,Yes,nan,No,random,3.0,4.880855002833099,Yellow,Good,24.0
7449.0,18425157.0,Baadshah,1.0,New Delhi,noise,unknown,"Tagore Garden, New Delhi",77.116361,30.840942200589552,unknown,1000.0,Indian Rupees(Rs.),Yes,No,random,No,3.0,3.5,unknown,Good,10082.575687441375
7450.0,18365991.0,Behrouz Biryani,1.0,New Delhi,"Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1120493,28.6463347,Biryani,600.0,Indian Rupees(Rs.),No,Yes,No,random,2.0,3.5,Yellow,Good,54.0
7451.0,18355146.0,random,1.0,nan,"DE 82, Ground Floor, Tagore Garden, New Delhi",Tagore Garden,unknown,77.1163525,28.6461897,North Indian,700.0,Indian Rupees(Rs.),No,No,unknown,No,2.0,1.9427885805210197,noise,Good,38.0
7452.0,18454473.0,Masala Factory,1.0,New Delhi,"DE - 79, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.11541,28.646011,"North Indian, Chinese",500.0,nan,No,unknown,No,No,2.0,1.4028072830266876,noise,Good,18.0
7453.0,18432240.0,nan,1.0,New Delhi,"Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1120139,28.6463561,noise,500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.5,random,Good,12.0
7454.0,312027.0,Ajeet Fast Food Corner,1.0,New Delhi,"D-85, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",Tagore Garden,random,77.1124055,-11.00824547822672,Fast Food,467514.3775025703,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
7455.0,18430872.0,Al Changezi,1.0,New Delhi,"Main Shivaji Road, Tegore Garden, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1156171,28.6538763,Mughlai,250.0,noise,No,No,nan,No,1.0,0.0,White,Not rated,1.0
7456.0,18292478.0,nan,18.414520816846828,nan,noise,random,"Tagore Garden, New Delhi",77.1064709,28.6423312,Ice Cream,120.0,Indian Rupees(Rs.),random,No,No,No,1.0,0.0,White,Not rated,0.0
7457.0,3070690.848759844,Dragon Way,196.88970895541095,New Delhi,"E-35, Tagore Garden Extension, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",-146.66025096195926,28.6491173,"Chinese, Fast Food",350.0,Indian Rupees(Rs.),No,No,random,No,1.2724484042802313,0.0,White,Not rated,6251.418801438828
7458.0,18244564.0,Foodaholic,1.0,New Delhi,"ED 118, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",132.91944134413666,28.6488107,noise,400.0,Indian Rupees(Rs.),noise,No,No,random,1.0,0.0,White,Not rated,1.0
7654.286814576615,304385.0,Indian Chinese Fast Food,1.0,New Delhi,"Main Raghuvir Nagar Road, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",Tagore Garden,random,11.065103530334511,28.6524639,Chinese,100.0,Indian Rupees(Rs.),No,random,No,No,1.0,0.0,White,Not rated,1.0
7460.0,18274075.237611946,Jagadeesh Kharodewala,1.0,unknown,"57 & 58, Titarpur Market, Opposite Metro Pillar 424, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",170.52854160315786,28.6462079,unknown,200.0,random,No,unknown,No,random,1.0,0.0,White,Not rated,3.0
8633.36318792465,7194.0,Punjabi Shahi Chicken Soup,135.42065914819298,New Delhi,"1, D383, Opposite Shree Sai Vidya Mandir, Sabji Mandi, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.111955,-3.430402234210078,Chinese,57400.588228044304,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,2.0
7462.0,18472448.0,Ramu Ka Dhaba,11.474648258916316,New Delhi,"Shop 17, DDA Market, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1097172,28.6512755,Mughlai,350.0,Indian Rupees(Rs.),No,No,unknown,No,1.0,0.0,noise,Not rated,7655.339874306978
7463.0,15014162.490541061,Sardar Ji Chicken Corner,1.0,noise,noise,Tagore Garden,"Tagore Garden, New Delhi",77.1162324,-30.236226532160714,"Mughlai, North Indian",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.8580956452642554,White,Not rated,0.0
7464.0,18429644.0,Satguru Tiffin Service,1.0,unknown,unknown,nan,nan,-82.39210233689012,28.6498255,North Indian,200.0,random,No,Yes,No,unknown,1.0,0.0,White,Not rated,1.0
7465.0,5167226.743159261,Seth Baker's,1.0,nan,unknown,Tagore Garden,nan,-99.47116113377271,28.6518001,"Bakery, Desserts",437772.15010280826,Indian Rupees(Rs.),No,random,No,No,1.0,0.0,White,Not rated,3.0
7466.0,309006.0,Sri Durga Dosa Corner,1.0,New Delhi,"D 11, Main Road, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",-107.14069174794554,28.6499138,South Indian,300.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,3.0
7467.0,10065824.423140362,noise,1.0,New Delhi,"Pacific Mall, Near Kids Zone, Tagore Garden, New Delhi",Tagore Garden,noise,77.1068758,28.641769,Fast Food,200.0,noise,No,No,No,No,1.0,0.0,White,Not rated,8936.062654612691
